ID_REF,Healthy control saliva-lc1,Healthy control saliva-lc2,Healthy control saliva-lc3,Healthy control saliva-lc4,Healthy control saliva-lc5,Healthy control saliva-lc6,Healthy control saliva-lc7,Healthy control saliva-lc8,Healthy control saliva-lc9,Healthy control saliva-lc10,Lung cancer saliva-1,Lung cancer saliva-2,Lung cancer saliva-3,Lung cancer saliva-4,Lung cancer saliva-5,Lung cancer saliva-6,Lung cancer saliva-7,Lung cancer saliva-8,Lung cancer saliva-9,Lung cancer saliva-10
1552423_at,51.9705,9.0319,1.22172,403.029,68.7129,475.737,140.223,40.2038,0.173425,214.399,0.0281228,2.56,114.983,182.872,26.3108,223.95,68.276,11.6165,0.523686,414.451
1552424_at,1.27436,0.00011203,0.0014737,1.1861,0.691592,0.297882,0.181462,2.52561,2.86318,0.00510315,1.76254,0.0124523,0.00211712,0.0010291,1.78403,0.00456164,1.07578,0.00103101,1.15132,3.42804
1552425_a_at,3.72542,2.68606,0.83675,0.604832,0.482275,2.04491,0.000899717,3.32281,0.324615,0.00131727,5.50314,0.266424,1.19074,0.00142813,3.21561,0.000669766,0.0010813,1.96122,2.43937,0.932951
1552426_a_at,1.62036,1.47772,2.02946,0.00109634,0.199894,0.957821,1.61624,1.29798,1.18654,1.54898,0.00118371,1.87336,0.00103021,1.3738,0.0017451,0.671706,0.274154,0.000860066,2.13546,0.00163757
1552427_at,1.79895,1.67895,2.60491,0.000577009,0.000469664,0.000598586,2.94285,0.000304433,0.000531313,0.000316385,0.592702,0.000979779,0.00304043,0.715566,0.775044,0.157323,0.508689,0.762173,0.00157044,0.98156
1552430_at,2.39135,1.23944,1.96795,0.256754,0.780549,0.912873,1.5534,0.779768,3.13675,0.739209,5.71482,0.488795,0.96082,0.00317346,0.684723,1.14969,0.472811,1.07435,0.59886,0.469407
1552432_at,0.0000582346,0.0000643095,0.0000639159,0.0137831,0.000991666,0.00243907,1.72223,0.00326913,1.33791,0.195606,0.0209874,0.00294139,0.00135686,2.19004,1.15603,0.178092,2.99435,0.00648067,0.629794,1.99734
1552436_a_at,0.742459,2.12107,0.0000552412,0.143723,0.000480032,3.53705,0.00680332,0.0254119,0.00159019,0.000692083,0.000789412,0.00064504,0.000691383,1.77146,0.855982,0.215043,0.00152837,2.15526,0.186852,0.00131731
1552438_a_at,1.73676,0.823453,0.0000512211,0.450926,0.00149992,2.85922,0.478743,0.00433134,0.00138048,0.904537,1.45913,0.00342027,3.14972,0.502218,0.704738,0.231124,0.250905,0.0011354,0.00289097,0.513417
1552439_s_at,0.0000471453,0.0000923032,0.0000637251,0.542165,0.0163883,0.415105,0.305648,0.185842,0.370409,1.11379,0.600553,0.000499206,1.39072,0.017405,0.7446,0.000801915,0.0403462,0.216774,0.0115914,6.13268
1552440_at,1.00626,1.70437,0.0000615329,0.119331,0.00619904,2.17354,0.00206658,0.0015386,0.00153319,1.00959,0.311023,0.00134165,0.00225216,0.00123359,0.32334,0.0012564,4.89062,0.220743,0.695322,0.918788
1552445_a_at,1.96435,1.3564,1.35776,0.383377,3.79412,0.00210414,0.493995,0.699155,2.42769,1.08077,0.0055643,3.14295,1.11621,0.3618,1.8157,1.4144,1.57301,3.14903,0.949961,1.35495
1552448_a_at,0.000154169,0.0000470339,0.000122501,0.19979,1.43568,2.09291,1.95314,0.00149294,0.798877,0.00671309,3.78155,1.26757,0.316405,0.003973,0.00443133,1.51082,0.373687,0.830808,0.186377,0.220131
1552449_a_at,0.883385,2.5424,1.60003,0.00141618,0.000708057,0.00208135,0.845051,1.7559,0.0120517,0.00266749,0.35832,3.25592,0.197945,0.753242,1.07889,0.00746691,1.17632,1.62002,1.80278,0.616029
1552450_a_at,19.7141,0.000168027,0.0000784568,0.0686613,1.69041,1.32282,0.00374827,1.41735,1.15508,0.684451,1.0127,0.307822,0.00162089,4.88687,0.0035135,0.354818,1.42865,0.00314824,1.05094,0.0376371
1552452_at,2.0884,0.000172816,1.54069,0.0402385,2.85552,0.0030636,0.00050186,0.000854131,1.14385,0.00074824,0.00370725,1.71956,1.09207,3.49406,0.00188012,0.00254949,0.639055,0.00717297,0.00144493,1.44846
1552453_a_at,1.9001,0.00015124,0.603051,0.00219406,0.00181721,0.853524,0.0014133,1.32829,2.54744,0.180588,0.708365,0.00137411,2.35181,1.92943,0.976912,0.00205909,0.00143421,0.470826,3.02717,1.34892
1552455_at,0.426468,2.26996,1.93705,0.372983,0.00466188,0.910089,0.863122,0.11906,3.2414,0.0350363,0.00419094,2.62427,0.633721,0.000896324,4.44981,0.000987826,3.62265,0.00621726,0.168253,1.03138
1552456_a_at,10.9067,3.14999,1.27232,37.4691,121.023,5.09214,24.0545,13.7558,2.9284,4.76369,23.5508,4.48181,4.14965,12.8533,6.85004,12.8466,7.16137,20.3434,35.8543,36.5306
1552457_a_at,1.79898,1.44635,0.721173,0.00128155,0.00421161,0.00641782,1.20848,0.00268467,1.68254,0.00134193,2.78275,1.27569,0.362011,0.00945904,1.17194,1.1729,0.00135888,1.63384,0.98777,0.00166496
1552458_at,0.905872,1.25641,1.19488,0.000717258,0.000977276,1.11464,1.36208,1.89017,1.34992,0.00324069,1.40939,0.015652,2.37324,2.80438,2.96616,0.88703,2.08785,1.98418,3.91376,1.90504
1552459_a_at,0.000126092,0.000133592,2.08077,0.160677,1.88105,0.00177904,0.962392,2.31776,0.744391,1.03396,0.762921,1.08047,0.524404,0.763385,1.81905,1.41726,2.50377,0.812953,0.469443,1.78734
1552461_at,0.000483915,0.720641,1.73208,0.00162367,0.136861,0.000992491,1.43031,0.0617708,0.399717,1.6715,0.00139968,2.21274,1.56256,0.00213312,0.625694,1.02472,0.000657974,0.00117669,0.817754,0.00146465
1552463_at,133.461,1.3021,2.41357,173.941,7.99913,248.457,116.53,165.393,119.192,268.305,281.942,252.121,412.204,423.702,361.231,333.074,405.241,399.131,394.847,259.498
1552466_x_at,53.3062,2.63893,1.58808,6.27853,12.4363,28.0449,118.616,68.9845,131.212,29.9384,209.472,194.754,148.829,151.07,113.417,753.537,220.669,340.149,116.865,25.61
1552467_at,1.62045,2.83974,0.0000703593,0.0834552,196.868,0.150948,43.923,134.049,77.3398,0.106372,0.00354708,0.000411341,9.68753,0.00137485,0.666724,0.574805,0.69757,0.000378656,0.000440909,0.416135
1552468_a_at,0.000215019,2.28987,0.0000850947,1.30185,0.621741,0.000556535,0.00182419,0.114132,0.508227,1.03467,3.0396,0.524876,0.91115,1.89508,2.14095,0.522626,0.00149416,0.00647312,1.13077,0.0248081
1552470_a_at,1.92305,2.38362,1.42427,0.000764264,0.0014522,0.0029255,1.09914,2.11239,0.00141601,0.967121,0.000540105,0.000942231,0.00362028,0.00269445,0.668861,0.400684,0.00460821,0.0133108,0.358965,7.62234
1552472_a_at,0.0000914644,0.00012968,0.000825231,0.00157857,0.655136,0.000483722,0.00106858,2.22962,0.00112102,2.0154,0.619349,0.00211631,0.715151,0.505924,0.0969763,0.244167,0.00139883,0.30867,1.87192,2.80927
1552473_at,1.6844,2.26886,0.942093,0.0023617,1.98569,0.00179031,0.00405975,0.46966,0.429755,1.2546,0.00197125,0.524306,2.33915,0.937313,1.5139,0.0936634,0.613227,0.018458,2.01158,1.56406
1552474_a_at,5.50541,2.14479,0.0000577639,0.000719386,0.00220281,0.000837326,0.344811,2.48746,0.000659846,0.0084777,0.00289641,0.0124099,0.000722484,0.991891,0.00282214,0.149953,6.67082,0.00303589,0.113934,1.66761
1552476_s_at,0.0000720503,0.0000755523,0.00013154,0.000979992,1.21203,0.0902512,0.00371231,0.000715842,0.024296,1.09463,0.515978,0.628344,0.19785,0.452971,0.00382549,0.00250025,0.00389209,0.350206,0.0902441,0.00316449
1552477_a_at,3.25059,1.86079,0.000345945,0.000105936,0.0000934643,0.000102965,0.0000770687,0.000108835,0.000115555,0.000111552,0.642242,1.00863,0.00136039,1.63899,1.99515,5.14197,0.68244,1.03833,2.08865,1.84002
1552478_a_at,2.15208,1.10084,2.06682,2.69475,95.7506,1.03824,2.65993,0.90934,0.0753763,0.128602,1.20466,1.26343,1.26133,1.35924,0.387203,1.15338,2.24771,1.4951,0.337638,0.360624
1552480_s_at,2.26707,13.4812,1.24221,0.277703,0.0166997,1.2014,0.0623626,2.05171,0.00807871,0.249956,0.00587011,0.6737,0.109639,0.653899,0.00065608,1.13782,0.000820973,0.000801822,0.000482596,3.78707
1552481_s_at,1.32655,1.99116,1.20374,0.482999,1.20683,0.00102487,1.41972,2.00303,0.00095168,0.00317807,2.20098,2.97503,1.96108,1.36123,0.89564,1.97733,0.0100158,0.0568356,0.434585,0.00929002
1552482_at,1.82984,0.000108501,2.18884,0.250665,0.00218779,0.00173281,2.91912,1.17903,2.28947,0.570575,4.03207,1.35897,0.963373,0.0094224,1.97882,1.43906,1.52103,0.26532,0.00168403,2.11342
1552484_at,2.11772,0.00016891,0.712189,0.000990107,3.09885,0.00173079,0.991931,0.00228358,0.00123291,0.00297358,1.34536,2.31767,1.46868,0.418511,0.000884296,0.00380741,0.00104268,0.000983268,2.16863,0.184995
1552485_at,0.0000663149,0.0000957574,1.38214,0.619055,0.477253,0.247549,2.06775,0.969693,0.00143274,2.22594,0.675892,0.501427,0.000959902,0.217557,1.08553,2.32331,0.000818274,0.00190387,0.00134997,0.562878
1552486_s_at,0.000525904,2.20171,0.823407,0.803067,0.252946,0.00107929,2.60902,0.920933,0.00161582,1.79974,0.229281,0.194037,0.615872,0.00167607,0.196507,0.000812385,0.00189297,2.25495,0.00166355,2.75005
1552487_a_at,2.36163,2.88499,1.61318,0.487012,0.961448,0.508367,4.17274,3.59732,0.216344,0.150842,1.30845,1.53094,0.720965,3.00228,3.08249,1.75159,2.31678,2.8962,1.54245,1.89478
1552489_s_at,1.90478,1.8796,1.71526,128.318,167.667,599.53,190.66,466.168,76.8869,89.2282,187.709,230.352,260.728,5.36679,247.627,0.15288,21.0881,558.129,419.785,770.369
1552490_at,1.6349,40.3673,1.92422,139.641,5.35507,55.0553,454.969,107.415,361.548,238.815,611.788,260.761,341.549,227.855,344.394,622.456,48.0752,62.7864,465.06,240.452
1552491_at,0.0000675597,0.0000626213,0.0000639958,1.61637,0.00226382,0.00160185,0.793438,0.730931,0.00138085,0.000866068,1.10279,0.00104973,0.00108618,0.00569748,0.00117921,0.000701123,1.69601,0.00121189,1.1231,0.54427
1552493_s_at,1.25868,0.000077486,1.43654,1.78187,1.00966,0.276938,0.577787,1.27715,0.00068033,0.0127117,2.01692,0.480304,0.567017,0.0018431,0.0118727,0.00454208,0.00279809,2.68212,0.000792809,0.00594656
1552494_at,36.7417,3.64704,2.04581,115.207,58.2646,21.0396,4.35374,53.2827,10.7083,31.9842,90.2304,193.158,45.7328,119.721,54.16,164.962,229.026,153.912,201.095,62.9274
1552496_a_at,1.01977,2.67249,1.14329,0.393209,2.76327,0.00140307,0.00155739,0.606638,1.52815,0.00475508,0.000858191,0.000662964,0.550502,0.0423053,2.84162,0.00251316,0.00122651,0.602597,0.00115369,0.00115573
1552497_a_at,2.51269,2.95094,0.000126267,1.78679,1.44537,1.13936,0.469043,2.05259,2.48677,2.84355,3.75342,0.668483,0.123155,4.63536,0.533486,1.22597,1.2028,2.13675,0.781049,1.45032
1552498_at,2.44808,1.87969,2.20941,3.06689,0.00158388,1.28738,0.00126322,0.00214899,0.378615,0.48342,0.617858,0.00212326,0.00126774,0.00162054,0.522092,0.158034,4.26503,0.00101235,0.627658,0.00272305
1552499_a_at,28.7378,2.07716,3.38783,1.29845,8.24807,37.0211,14.5074,57.5198,49.2,85.1968,169.463,96.7852,114.044,176.377,267.998,131.577,141.556,132.532,148.248,104.911
1552501_a_at,2.26903,3.75766,1.92807,0.00195057,3.82395,0.00207184,0.436845,2.87364,0.00617946,0.0193147,0.000823072,0.0406515,7.37064,0.0372457,0.0438632,0.0268297,1.82111,0.00738087,48.5624,32.0253
1552502_s_at,0.0000828302,3.12138,1.04893,0.00210732,0.00127028,1.04721,0.00173158,1.66737,1.76653,0.00101005,0.00694108,0.000949162,0.00165981,0.00733927,4.1341,2.76493,0.474071,0.751767,3.18905,0.618845
1552503_at,0.0000572407,0.0000635812,1.13614,0.00166571,0.00230825,0.941331,0.813211,2.07545,0.00221695,0.000742925,0.969491,0.000501881,0.000573653,1.40422,0.00134564,3.94902,0.001243,0.000774797,0.000811486,0.555934
1552504_a_at,2.21531,1.4239,3.13044,2.13087,3.77655,0.00848932,0.00392645,1.43803,0.851098,2.14951,3.12218,0.00205399,1.35181,2.84426,1.34206,0.943899,2.80175,0.436804,7.37649,0.63748
1552506_at,1.91871,1.5469,0.608369,0.243801,2.2791,0.240472,0.00108521,1.31775,0.00173155,0.00470356,0.00190263,0.0881761,0.00143583,2.47816,0.00550653,0.888481,0.000522723,0.00345769,0.00178723,1.46496
1552507_at,3.37947,2.04525,0.797505,0.00127843,0.00105352,0.00243958,2.98659,1.35627,0.00223432,0.00142141,0.82591,1.19862,1.69334,1.46216,0.298872,0.00403408,0.00661773,0.00171844,2.02644,0.407964
1552508_at,0.991186,0.000075768,1.75289,0.432372,2.45263,0.00513625,0.00125992,0.00242022,0.605486,1.65559,1.37488,0.536504,0.0177841,0.430664,0.5766,1.36497,0.0493792,0.0453058,0.526729,2.14716
1552509_a_at,2.17535,2.73055,2.62712,3.96611,0.841342,2.28134,0.605228,1.94309,0.0608044,0.0894409,1.66781,3.63666,0.963273,3.58978,0.581897,0.0044891,1.63365,2.49813,1.69192,2.53132
1552510_at,4.22285,4.81015,3.15744,27.7362,70.3896,5.9417,100.859,37.7136,13.7274,50.6222,108.461,97.2834,50.5328,13.7072,82.49,254.439,84.2337,163.031,212.642,10.8704
1552511_a_at,0.362526,0.0000651281,0.0000503546,2.52228,0.00558092,0.000978036,0.610531,2.55246,1.01027,0.00147969,0.0392034,0.000460026,0.000630848,0.760988,0.00120072,0.0545275,1.68992,0.84367,0.000757598,0.809164
1552514_at,0.000253732,0.000131086,1.7318,2.0768,0.000842939,0.00156136,1.09515,0.130224,0.00876226,0.0365369,0.00185179,0.00139913,0.798594,0.000895817,0.319135,0.478432,0.232054,2.25733,1.28136,0.163055
1552515_at,1.0152,1.63678,1.03411,0.00265088,1.62108,0.00142919,1.44483,0.00468717,0.00116896,0.713355,0.00265763,0.00145197,1.91059,0.00129527,1.63261,2.34063,0.357918,0.615411,0.00626972,0.00814097
1552516_a_at,0.0341648,2.74537,2.92426,1.14151,0.00134529,0.0025529,0.0051476,0.945006,1.69133,2.56111,0.028527,1.37727,0.00143127,0.00141513,1.23455,0.000588944,0.000625433,2.107,0.727714,0.00150635
1552518_s_at,0.0000714506,0.000530791,0.77777,2.65641,0.00144338,0.000696628,0.000926177,0.00151363,0.194917,0.590907,2.23988,1.48571,0.00361516,0.00434347,0.177801,0.00413627,1.33453,0.00215012,0.0139681,1.38149
1552519_at,2.33191,1.95316,1.94305,7.0321,3.84234,1.58716,0.45233,0.986085,0.987523,0.226932,0.527241,1.74774,0.170217,2.40055,0.916777,2.29342,1.89176,1.11654,1.89408,2.72678
1552520_at,0.0000924725,1.92222,0.000185901,2.09348,0.00852991,2.71138,1.16221,0.00325194,0.00524239,2.44748,0.235328,0.383209,0.0166591,0.575553,0.026293,2.29757,0.00211365,0.655969,0.226059,2.42709
1552521_a_at,0.724841,2.9943,0.000097361,2.07094,0.00232081,0.0020885,1.5103,0.000806692,0.830476,0.00505233,0.215901,3.12602,0.359713,0.578516,0.00666442,0.00155833,0.539966,0.183789,0.985978,0.162196
1552522_at,7.12314,3.54552,3.71408,3.17325,1.41251,0.820952,70.5844,1.67963,12.9299,82.742,94.1016,108.55,57.8479,456.866,224.409,206.271,57.2408,97.4408,191.703,123.737
1552523_a_at,0.00012438,0.000301973,1.46293,0.208798,0.00288256,2.72961,0.00125092,1.15655,2.18339,0.00144767,0.00519194,1.06746,2.89654,0.548145,0.398155,0.0010874,0.00288636,0.00483919,0.146174,0.0157136
1552524_at,0.0000970898,0.0000884353,1.49982,0.000976263,0.352814,0.273208,2.07946,1.0947,0.40618,0.00477095,2.48814,0.265487,0.447884,0.538752,1.4662,2.50574,0.00189154,1.27741,0.00376892,0.376693
1552526_at,1.1895,1.53284,1.43169,2.73499,0.561229,0.0536849,2.12787,1.2598,4.95032,3.5412,12.2764,96.759,8.44541,13.3463,21.4317,45.2456,256.859,36.0454,3.67419,29.1369
1552528_at,1.6897,1.06858,0.000164076,0.000660014,0.350681,7.76179,0.000980122,13.2657,0.0471893,0.000583827,0.542465,0.00422846,1.76989,0.0456404,2.26073,0.0141068,0.664108,0.860236,1.05328,1.27964
1552531_a_at,2.47393,2.39605,0.000181682,0.519364,0.237271,1.42372,3.33102,0.103521,0.692327,0.460136,1.50167,0.00360468,0.154599,1.88856,0.00231705,0.76854,0.706969,0.965622,7.56175,1.24051
1552532_a_at,1.87883,0.0000597773,0.000129087,0.94604,0.00340475,0.428129,1.43402,1.70009,0.00550153,2.96317,8.65387,0.917471,2.09673,1.048,1.44003,0.104841,2.17798,1.63264,0.179916,0.93262
1552535_at,2.68816,2.17812,1.89073,0.313385,0.160864,1.22381,0.909981,4.01991,0.990437,1.79359,2.71741,3.23534,4.14066,4.95975,2.86491,2.29096,3.78225,5.36489,1.72923,1.00833
1552536_at,0.000240449,2.09963,1.511,0.228517,0.636122,2.33833,1.43829,1.90936,1.686,0.692403,0.00146682,0.869702,2.40808,0.00085756,2.37114,1.88793,0.457955,0.899887,0.0105761,2.85753
1552538_a_at,0.0000993554,2.34879,0.000254401,0.00376463,0.00239737,0.225529,2.53455,0.0847013,2.63334,0.00286315,0.920173,0.00144894,0.000862964,0.000894056,0.00137573,1.80778,2.62339,0.617467,0.000947074,1.00952
1552540_s_at,1.32986,1.48969,0.0000830233,0.00413594,1.45946,0.00138922,0.000975537,0.00113446,0.000723421,1.38225,0.000629724,0.00138399,2.61092,0.00106128,0.336199,0.000895589,0.502152,0.573492,0.00145099,0.00404617
1552541_at,2.13472,1.82137,2.02222,1.73666,0.999048,0.00116454,2.6252,1.73238,0.0902284,0.0349927,2.07541,0.00825183,1.62779,0.00188862,0.00136136,0.000965125,1.37699,0.00255425,1.30091,0.443194
1552542_s_at,2.25661,1.71614,0.0000686908,1.37708,4.30186,4.90164,2.86358,0.289711,4.40677,8.3993,14.8221,1.11371,9.18028,34.855,8.08944,77.423,19.6616,42.8511,7.92562,4.172
1552543_a_at,1.99095,0.857365,0.937832,0.00131692,0.7579,0.0039034,0.00102541,2.67442,0.509569,1.54284,0.473795,1.78074,0.00247555,0.00127206,3.48382,0.617342,0.000396461,1.06922,0.000370172,0.00031776
1552544_at,0.0000541951,0.0000710932,1.37764,0.00264809,1.70234,1.16829,0.517038,0.031175,0.883799,0.00213182,0.00203887,0.00195115,1.10309,0.00179315,0.000812096,0.274644,0.20985,4.70283,0.00392438,2.19258
1552546_a_at,0.000108572,1.8793,1.68075,1.23281,0.799885,0.589532,0.00164102,0.390541,0.949092,0.39048,0.00677194,4.23321,0.937324,0.00186867,0.00152731,1.50381,0.523467,2.36465,0.879646,1.47845
1552548_at,10.0858,4.50548,1.38406,0.167155,2.8205,18.3251,0.663495,2.3978,35.2663,115.818,317.05,182.708,212.159,165.166,287.849,0.91709,188.348,229.329,99.5353,268.459
1552549_a_at,0.000108501,1.69493,2.07651,8.70186,0.254261,1.02079,0.00154473,0.178942,0.000610121,0.00196707,0.0104323,0.215208,0.319708,0.18868,0.00280943,0.044506,3.98113,0.00587215,0.278604,0.4911
1552552_s_at,2.7532,0.000144052,1.13736,0.00098072,0.00110547,0.242519,0.00215195,0.445223,0.000793902,1.88299,0.00130147,0.011557,0.433821,0.00576657,0.814325,1.01998,0.988766,0.0554575,1.11607,0.249446
1552553_a_at,3.04416,1.54905,2.6729,2.77605,3.19833,0.00573711,4.76764,4.05232,0.885934,2.58149,1.22476,0.140316,1.96519,0.646778,3.01309,8.23992,1.11631,0.748155,0.718952,3.30502
1552554_a_at,2.03323,0.00013602,2.13269,1.63733,1.99637,0.458403,0.0513219,0.00173955,0.00286841,0.803203,0.00126928,0.589868,0.87175,1.44091,1.3025,2.37208,1.60002,0.0028729,0.325931,0.00839376
1552555_at,903.047,129.853,8.2673,1096.53,411.228,787.223,982.897,1440,980.306,960.36,1759.17,1337.84,1433.14,1650,1526.6,2516.41,1378.05,1571.07,1731.13,1513.78
1552557_a_at,0.0000608662,0.0000672122,0.000126502,2.19534,1.45427,2.30573,0.340395,0.00310739,0.00126919,0.608899,1.38737,0.604119,1.57812,0.00327223,0.437012,0.00293953,0.000392615,0.000680694,0.11555,0.972387
1552558_a_at,2.8488,2.44772,2.24921,0.000517956,0.000504199,0.00193513,0.614368,7.24089,0.0695994,32.5545,0.0612966,79.7583,36.7439,43.035,2.766,0.0218807,4.96475,4.81369,8.84028,0.124985
1552559_a_at,1.59363,0.0000917868,1.46711,0.0136715,0.000945284,0.0349514,0.000821531,0.579819,0.00582225,2.98028,0.000694228,0.297069,1.3739,2.83009,0.954058,5.09029,0.461452,2.65654,1.08104,0.00135083
1552562_at,2.07965,4.17014,1.57408,0.645392,0.000821402,0.43997,0.000706074,0.00227256,2.18797,0.00042264,1.93191,1.5644,0.00361245,2.47905,1.70597,0.486425,0.490147,2.13659,0.430341,0.00115748
1552563_a_at,0.00019467,0.829981,1.03687,1.37331,0.00254276,1.85351,0.00163503,1.6731,0.00159555,0.0783027,0.114892,0.0057688,0.571819,0.00185319,0.709603,0.249874,4.5762,0.709528,0.000669756,0.395549
1552564_at,3.00407,2.15292,0.827859,0.396339,0.00198152,0.00126089,0.0369746,0.928295,0.44545,1.73575,0.0107421,0.568139,0.00203514,8.85973,0.438638,0.000719582,2.0841,0.00217071,0.000860235,0.346477
1552566_at,1.39543,3.1772,0.000176445,0.0010536,0.947771,1.64474,0.00171098,0.00227037,0.00147347,1.80481,0.00947318,0.103149,0.00208932,0.144718,1.39231,1.27438,0.788146,0.667389,0.621604,0.960919
1552568_at,0.725322,2.08742,0.000161619,2.91772,0.148722,0.346827,0.00295769,0.0012104,0.0197426,1.01269,0.222933,0.492059,0.000923616,5.87605,0.710986,1.27325,0.00340942,0.0141158,0.785517,0.597766
1552569_a_at,0.000233763,0.793791,1.49904,1.77187,0.330744,0.0157531,0.877481,0.00266465,0.00127962,1.51976,0.97028,0.00232456,0.00108995,1.34057,0.000926447,2.89713,1.40055,0.00162832,1.79227,1.80262
1552570_at,130.559,4.33896,2.39526,51.4075,23.5249,153.054,72.4502,143.963,272.073,282.784,484.402,409.581,501.707,434.312,610.64,263.646,515.167,437.397,443.272,378.786
1552572_a_at,2.57057,0.00047092,1.96241,0.00187551,2.54919,0.0036388,0.00169225,0.00130682,1.75629,1.23598,0.00197134,3.13544,1.68944,0.00246853,0.00221608,0.0120377,1.74736,0.000995661,0.399518,0.00268345
1552573_s_at,1.71595,1.44571,1.45117,1.38293,0.00203861,0.000857893,1.19323,1.32957,0.00457758,0.215555,0.00122492,0.93229,2.10594,1.68988,1.55877,0.416325,0.500904,0.00129651,1.19178,0.0564651
1552575_a_at,0.895608,0.000145942,0.000037683,0.770911,0.365177,0.00543245,0.0199642,0.0669036,2.00804,3.89546,1.6137,1.73703,0.00297262,1.58766,2.99422,0.711587,2.12543,3.06444,1.91552,4.83593
1552576_at,0.0184181,2.07041,0.656731,0.226956,0.00119923,0.0026523,0.117236,0.897531,0.605232,1.016,0.00130037,0.371979,0.0022234,3.68067,3.03279,0.251928,0.00425504,1.33728,1.79312,1.29723
1552578_a_at,1.93185,0.0000699953,1.21333,0.00411161,0.00110776,0.00710861,0.487017,0.00117679,2.05115,0.00192515,0.0825171,0.074019,1.39194,0.00497092,0.720278,0.631229,0.841522,0.00297624,4.02637,0.694687
1552579_a_at,1.39974,3.62036,3.36608,0.776474,1.76043,0.451788,2.74994,0.356896,0.961797,1.33736,2.52234,0.00126891,0.00134517,1.59701,0.00161873,0.00104769,0.00448302,0.91354,1.19506,1.00385
1552580_at,2.13329,3.34016,1.35562,1.58785,0.000814919,0.00262363,0.258533,2.36962,0.638117,1.21013,0.0020407,1.017,1.3329,3.56232,1.38953,0.474235,2.41668,0.230293,0.066056,5.2959
1552582_at,1.82605,1.35838,2.437,0.000732107,3.06968,0.00014234,0.000894556,0.000210727,0.000185969,0.00019414,0.00423051,0.00473831,0.00443646,2.0228,0.571469,0.0957819,1.82711,0.00354094,0.000603418,0.00104299
1552583_s_at,2.11485,0.834257,0.000548755,0.177079,1.89203,0.00103847,0.00207564,0.000748342,1.43061,0.532353,1.43356,1.31782,0.150478,0.00289548,0.00493044,0.52743,0.536073,0.00215536,0.00153905,0.000931052
